id,run_name,passed,total
359,DeepAgent--Qwen-3.6-Plus,11,14
360,DeepAgent--Qwen-3.6-Plus,0,21
363,DeepAgent--Qwen-3.6-Plus,4,22
372,DeepAgent--Qwen-3.6-Plus,0,20
373,DeepAgent--Qwen-3.6-Plus,9,20
374,DeepAgent--Qwen-3.6-Plus,8,15
380,DeepAgent--Qwen-3.6-Plus,0,25
381,DeepAgent--Qwen-3.6-Plus,0,20
386,DeepAgent--Qwen-3.6-Plus,0,25
388,DeepAgent--Qwen-3.6-Plus,8,22
3,Hermes--GLM-5.1,10,21
7,Hermes--GLM-5.1,3,10
13,Hermes--GLM-5.1,9,19
15,Hermes--GLM-5.1,3,16
23,Hermes--GLM-5.1,8,20
33,Hermes--GLM-5.1,10,19
35,Hermes--GLM-5.1,3,26
37,Hermes--GLM-5.1,17,20
38,Hermes--GLM-5.1,11,18
44,Hermes--GLM-5.1,8,16
45,Hermes--GLM-5.1,15,19
47,Hermes--GLM-5.1,20,20
53,Hermes--GLM-5.1,9,11
54,Hermes--GLM-5.1,12,18
55,Hermes--GLM-5.1,14,20
72,Hermes--GLM-5.1,3,20
75,Hermes--GLM-5.1,11,21
78,Hermes--GLM-5.1,15,20
79,Hermes--GLM-5.1,13,13
83,Hermes--GLM-5.1,19,23
85,Hermes--GLM-5.1,19,21
87,Hermes--GLM-5.1,21,21
91,Hermes--GLM-5.1,6,7
92,Hermes--GLM-5.1,6,6
94,Hermes--GLM-5.1,8,8
95,Hermes--GLM-5.1,12,12
100,Hermes--GLM-5.1,7,7
102,Hermes--GLM-5.1,5,8
107,Hermes--GLM-5.1,17,25
108,Hermes--GLM-5.1,20,21
115,Hermes--GLM-5.1,4,18
116,Hermes--GLM-5.1,8,21
120,Hermes--GLM-5.1,5,22
124,Hermes--GLM-5.1,16,17
127,Hermes--GLM-5.1,21,21
128,Hermes--GLM-5.1,9,17
129,Hermes--GLM-5.1,20,20
131,Hermes--GLM-5.1,20,22
137,Hermes--GLM-5.1,0,24
139,Hermes--GLM-5.1,6,25
143,Hermes--GLM-5.1,2,24
146,Hermes--GLM-5.1,22,26
152,Hermes--GLM-5.1,1,20
154,Hermes--GLM-5.1,24,24
158,Hermes--GLM-5.1,9,22
159,Hermes--GLM-5.1,24,24
160,Hermes--GLM-5.1,0,20
161,Hermes--GLM-5.1,14,24
171,Hermes--GLM-5.1,17,18
175,Hermes--GLM-5.1,8,12
178,Hermes--GLM-5.1,8,10
191,Hermes--GLM-5.1,7,23
192,Hermes--GLM-5.1,17,17
207,Hermes--GLM-5.1,7,20
224,Hermes--GLM-5.1,0,19
226,Hermes--GLM-5.1,6,22
227,Hermes--GLM-5.1,22,25
232,Hermes--GLM-5.1,13,19
242,Hermes--GLM-5.1,9,13
244,Hermes--GLM-5.1,9,20
251,Hermes--GLM-5.1,22,22
255,Hermes--GLM-5.1,7,18
258,Hermes--GLM-5.1,5,16
266,Hermes--GLM-5.1,16,20
267,Hermes--GLM-5.1,13,16
269,Hermes--GLM-5.1,13,18
274,Hermes--GLM-5.1,9,20
276,Hermes--GLM-5.1,19,20
277,Hermes--GLM-5.1,16,18
278,Hermes--GLM-5.1,13,20
281,Hermes--GLM-5.1,18,21
284,Hermes--GLM-5.1,5,17
286,Hermes--GLM-5.1,16,18
287,Hermes--GLM-5.1,13,20
288,Hermes--GLM-5.1,4,20
289,Hermes--GLM-5.1,7,15
291,Hermes--GLM-5.1,8,19
300,Hermes--GLM-5.1,12,14
306,Hermes--GLM-5.1,2,20
311,Hermes--GLM-5.1,11,21
314,Hermes--GLM-5.1,12,18
328,Hermes--GLM-5.1,6,16
329,Hermes--GLM-5.1,6,14
334,Hermes--GLM-5.1,12,18
337,Hermes--GLM-5.1,3,18
340,Hermes--GLM-5.1,5,20
346,Hermes--GLM-5.1,5,16
354,Hermes--GLM-5.1,4,19
357,Hermes--GLM-5.1,8,11
358,Hermes--GLM-5.1,9,15
359,Hermes--GLM-5.1,4,14
360,Hermes--GLM-5.1,17,21
363,Hermes--GLM-5.1,18,22
372,Hermes--GLM-5.1,6,20
373,Hermes--GLM-5.1,8,20
374,Hermes--GLM-5.1,5,15
380,Hermes--GLM-5.1,11,25
381,Hermes--GLM-5.1,10,20
386,Hermes--GLM-5.1,12,25
388,Hermes--GLM-5.1,20,22
3,Hermes--GPT-5.4,8,21
7,Hermes--GPT-5.4,7,10
13,Hermes--GPT-5.4,6,19
15,Hermes--GPT-5.4,9,16
23,Hermes--GPT-5.4,5,20
33,Hermes--GPT-5.4,10,19
35,Hermes--GPT-5.4,6,26
37,Hermes--GPT-5.4,8,20
38,Hermes--GPT-5.4,2,18
44,Hermes--GPT-5.4,10,16
45,Hermes--GPT-5.4,11,19
47,Hermes--GPT-5.4,19,20
53,Hermes--GPT-5.4,11,11
54,Hermes--GPT-5.4,7,18
55,Hermes--GPT-5.4,13,20
72,Hermes--GPT-5.4,14,20
75,Hermes--GPT-5.4,6,21
78,Hermes--GPT-5.4,3,20
79,Hermes--GPT-5.4,13,13
83,Hermes--GPT-5.4,2,23
85,Hermes--GPT-5.4,19,21
87,Hermes--GPT-5.4,2,21
91,Hermes--GPT-5.4,7,7
92,Hermes--GPT-5.4,6,6
94,Hermes--GPT-5.4,8,8
95,Hermes--GPT-5.4,11,12
100,Hermes--GPT-5.4,7,7
102,Hermes--GPT-5.4,6,8
107,Hermes--GPT-5.4,12,25
108,Hermes--GPT-5.4,17,21
115,Hermes--GPT-5.4,5,18
116,Hermes--GPT-5.4,1,21
120,Hermes--GPT-5.4,6,22
124,Hermes--GPT-5.4,15,17
127,Hermes--GPT-5.4,21,21
128,Hermes--GPT-5.4,11,17
129,Hermes--GPT-5.4,20,20
131,Hermes--GPT-5.4,5,22
137,Hermes--GPT-5.4,0,24
139,Hermes--GPT-5.4,21,25
143,Hermes--GPT-5.4,10,24
146,Hermes--GPT-5.4,2,26
152,Hermes--GPT-5.4,2,20
154,Hermes--GPT-5.4,14,24
158,Hermes--GPT-5.4,7,22
159,Hermes--GPT-5.4,6,24
160,Hermes--GPT-5.4,0,20
161,Hermes--GPT-5.4,14,24
171,Hermes--GPT-5.4,17,18
175,Hermes--GPT-5.4,9,12
178,Hermes--GPT-5.4,3,10
191,Hermes--GPT-5.4,2,23
192,Hermes--GPT-5.4,8,17
207,Hermes--GPT-5.4,3,20
224,Hermes--GPT-5.4,2,19
226,Hermes--GPT-5.4,6,22
227,Hermes--GPT-5.4,15,25
232,Hermes--GPT-5.4,7,19
242,Hermes--GPT-5.4,8,13
244,Hermes--GPT-5.4,9,20
251,Hermes--GPT-5.4,1,22
255,Hermes--GPT-5.4,9,18
258,Hermes--GPT-5.4,7,16
266,Hermes--GPT-5.4,18,20
267,Hermes--GPT-5.4,13,16
269,Hermes--GPT-5.4,14,18
274,Hermes--GPT-5.4,5,20
276,Hermes--GPT-5.4,18,20
277,Hermes--GPT-5.4,6,18
278,Hermes--GPT-5.4,2,20
281,Hermes--GPT-5.4,0,21
284,Hermes--GPT-5.4,6,17
286,Hermes--GPT-5.4,12,18
287,Hermes--GPT-5.4,1,20
288,Hermes--GPT-5.4,4,19
289,Hermes--GPT-5.4,8,15
291,Hermes--GPT-5.4,4,19
300,Hermes--GPT-5.4,12,14
306,Hermes--GPT-5.4,0,20
311,Hermes--GPT-5.4,2,21
314,Hermes--GPT-5.4,14,18
328,Hermes--GPT-5.4,9,16
329,Hermes--GPT-5.4,4,14
334,Hermes--GPT-5.4,10,18
337,Hermes--GPT-5.4,1,18
340,Hermes--GPT-5.4,5,20
346,Hermes--GPT-5.4,11,16
354,Hermes--GPT-5.4,3,19
357,Hermes--GPT-5.4,9,11
358,Hermes--GPT-5.4,9,15
359,Hermes--GPT-5.4,8,14
360,Hermes--GPT-5.4,20,21
363,Hermes--GPT-5.4,19,22
372,Hermes--GPT-5.4,8,20
373,Hermes--GPT-5.4,10,20
374,Hermes--GPT-5.4,0,15
380,Hermes--GPT-5.4,7,25
381,Hermes--GPT-5.4,7,20
386,Hermes--GPT-5.4,7,25
388,Hermes--GPT-5.4,5,22
3,Hermes--Gemini-3.1-Pro,0,21
7,Hermes--Gemini-3.1-Pro,4,10
13,Hermes--Gemini-3.1-Pro,8,19
15,Hermes--Gemini-3.1-Pro,3,16
23,Hermes--Gemini-3.1-Pro,1,20
33,Hermes--Gemini-3.1-Pro,2,20
35,Hermes--Gemini-3.1-Pro,3,26
37,Hermes--Gemini-3.1-Pro,1,20
38,Hermes--Gemini-3.1-Pro,1,18
44,Hermes--Gemini-3.1-Pro,12,16
45,Hermes--Gemini-3.1-Pro,2,19
47,Hermes--Gemini-3.1-Pro,8,20
53,Hermes--Gemini-3.1-Pro,11,11
54,Hermes--Gemini-3.1-Pro,5,18
55,Hermes--Gemini-3.1-Pro,8,20
72,Hermes--Gemini-3.1-Pro,20,20
75,Hermes--Gemini-3.1-Pro,7,21
78,Hermes--Gemini-3.1-Pro,9,20
79,Hermes--Gemini-3.1-Pro,13,13
83,Hermes--Gemini-3.1-Pro,0,23
85,Hermes--Gemini-3.1-Pro,6,21
87,Hermes--Gemini-3.1-Pro,0,21
91,Hermes--Gemini-3.1-Pro,6,7
92,Hermes--Gemini-3.1-Pro,6,6
94,Hermes--Gemini-3.1-Pro,0,8
95,Hermes--Gemini-3.1-Pro,7,12
100,Hermes--Gemini-3.1-Pro,7,7
102,Hermes--Gemini-3.1-Pro,0,8
107,Hermes--Gemini-3.1-Pro,0,25
108,Hermes--Gemini-3.1-Pro,10,21
115,Hermes--Gemini-3.1-Pro,0,18
116,Hermes--Gemini-3.1-Pro,0,21
120,Hermes--Gemini-3.1-Pro,2,22
124,Hermes--Gemini-3.1-Pro,15,17
127,Hermes--Gemini-3.1-Pro,21,21
128,Hermes--Gemini-3.1-Pro,1,17
129,Hermes--Gemini-3.1-Pro,20,20
131,Hermes--Gemini-3.1-Pro,14,22
137,Hermes--Gemini-3.1-Pro,1,24
139,Hermes--Gemini-3.1-Pro,0,25
143,Hermes--Gemini-3.1-Pro,0,24
146,Hermes--Gemini-3.1-Pro,2,26
152,Hermes--Gemini-3.1-Pro,2,20
154,Hermes--Gemini-3.1-Pro,0,24
158,Hermes--Gemini-3.1-Pro,4,22
159,Hermes--Gemini-3.1-Pro,9,24
160,Hermes--Gemini-3.1-Pro,0,20
161,Hermes--Gemini-3.1-Pro,9,24
171,Hermes--Gemini-3.1-Pro,13,18
175,Hermes--Gemini-3.1-Pro,9,12
178,Hermes--Gemini-3.1-Pro,3,10
191,Hermes--Gemini-3.1-Pro,2,23
192,Hermes--Gemini-3.1-Pro,2,17
207,Hermes--Gemini-3.1-Pro,1,20
224,Hermes--Gemini-3.1-Pro,5,19
226,Hermes--Gemini-3.1-Pro,7,22
227,Hermes--Gemini-3.1-Pro,14,25
232,Hermes--Gemini-3.1-Pro,2,19
242,Hermes--Gemini-3.1-Pro,3,13
244,Hermes--Gemini-3.1-Pro,6,20
251,Hermes--Gemini-3.1-Pro,16,22
255,Hermes--Gemini-3.1-Pro,0,18
258,Hermes--Gemini-3.1-Pro,1,16
266,Hermes--Gemini-3.1-Pro,16,20
267,Hermes--Gemini-3.1-Pro,10,16
269,Hermes--Gemini-3.1-Pro,0,18
274,Hermes--Gemini-3.1-Pro,0,20
276,Hermes--Gemini-3.1-Pro,7,20
277,Hermes--Gemini-3.1-Pro,10,18
278,Hermes--Gemini-3.1-Pro,1,20
281,Hermes--Gemini-3.1-Pro,13,21
284,Hermes--Gemini-3.1-Pro,0,17
286,Hermes--Gemini-3.1-Pro,4,18
287,Hermes--Gemini-3.1-Pro,0,20
288,Hermes--Gemini-3.1-Pro,3,19
289,Hermes--Gemini-3.1-Pro,6,15
291,Hermes--Gemini-3.1-Pro,1,19
300,Hermes--Gemini-3.1-Pro,7,14
306,Hermes--Gemini-3.1-Pro,5,20
311,Hermes--Gemini-3.1-Pro,9,21
314,Hermes--Gemini-3.1-Pro,15,18
328,Hermes--Gemini-3.1-Pro,7,16
329,Hermes--Gemini-3.1-Pro,5,14
334,Hermes--Gemini-3.1-Pro,0,18
337,Hermes--Gemini-3.1-Pro,0,18
340,Hermes--Gemini-3.1-Pro,0,20
346,Hermes--Gemini-3.1-Pro,4,16
354,Hermes--Gemini-3.1-Pro,0,19
357,Hermes--Gemini-3.1-Pro,4,11
358,Hermes--Gemini-3.1-Pro,8,15
359,Hermes--Gemini-3.1-Pro,2,14
360,Hermes--Gemini-3.1-Pro,5,21
363,Hermes--Gemini-3.1-Pro,0,22
372,Hermes--Gemini-3.1-Pro,6,20
373,Hermes--Gemini-3.1-Pro,0,20
374,Hermes--Gemini-3.1-Pro,4,15
380,Hermes--Gemini-3.1-Pro,6,25
381,Hermes--Gemini-3.1-Pro,0,20
386,Hermes--Gemini-3.1-Pro,0,25
388,Hermes--Gemini-3.1-Pro,1,22
3,Hermes--Grok-4.3,5,21
7,Hermes--Grok-4.3,0,10
13,Hermes--Grok-4.3,1,19
15,Hermes--Grok-4.3,5,16
23,Hermes--Grok-4.3,1,20
33,Hermes--Grok-4.3,4,19
35,Hermes--Grok-4.3,0,26
37,Hermes--Grok-4.3,1,20
38,Hermes--Grok-4.3,7,18
44,Hermes--Grok-4.3,6,16
45,Hermes--Grok-4.3,7,19
47,Hermes--Grok-4.3,19,20
53,Hermes--Grok-4.3,9,11
54,Hermes--Grok-4.3,8,18
55,Hermes--Grok-4.3,8,20
72,Hermes--Grok-4.3,20,20
75,Hermes--Grok-4.3,8,21
78,Hermes--Grok-4.3,2,20
79,Hermes--Grok-4.3,13,13
83,Hermes--Grok-4.3,3,23
85,Hermes--Grok-4.3,14,21
87,Hermes--Grok-4.3,21,21
91,Hermes--Grok-4.3,3,7
92,Hermes--Grok-4.3,4,6
94,Hermes--Grok-4.3,8,8
95,Hermes--Grok-4.3,11,12
100,Hermes--Grok-4.3,7,7
102,Hermes--Grok-4.3,5,8
107,Hermes--Grok-4.3,18,25
108,Hermes--Grok-4.3,16,21
115,Hermes--Grok-4.3,0,18
116,Hermes--Grok-4.3,0,21
120,Hermes--Grok-4.3,1,22
124,Hermes--Grok-4.3,0,17
127,Hermes--Grok-4.3,21,21
128,Hermes--Grok-4.3,3,17
129,Hermes--Grok-4.3,1,20
131,Hermes--Grok-4.3,7,22
137,Hermes--Grok-4.3,5,24
139,Hermes--Grok-4.3,4,25
143,Hermes--Grok-4.3,1,24
146,Hermes--Grok-4.3,19,27
152,Hermes--Grok-4.3,2,20
154,Hermes--Grok-4.3,3,24
158,Hermes--Grok-4.3,3,22
159,Hermes--Grok-4.3,22,24
160,Hermes--Grok-4.3,5,20
161,Hermes--Grok-4.3,3,24
171,Hermes--Grok-4.3,11,18
175,Hermes--Grok-4.3,12,12
178,Hermes--Grok-4.3,8,10
191,Hermes--Grok-4.3,2,23
192,Hermes--Grok-4.3,2,17
207,Hermes--Grok-4.3,1,20
224,Hermes--Grok-4.3,4,19
226,Hermes--Grok-4.3,2,22
227,Hermes--Grok-4.3,20,25
232,Hermes--Grok-4.3,0,19
242,Hermes--Grok-4.3,1,13
244,Hermes--Grok-4.3,7,20
251,Hermes--Grok-4.3,22,22
255,Hermes--Grok-4.3,9,18
258,Hermes--Grok-4.3,3,16
266,Hermes--Grok-4.3,13,20
267,Hermes--Grok-4.3,14,16
269,Hermes--Grok-4.3,0,18
274,Hermes--Grok-4.3,4,20
276,Hermes--Grok-4.3,18,20
277,Hermes--Grok-4.3,10,18
278,Hermes--Grok-4.3,4,20
281,Hermes--Grok-4.3,15,21
284,Hermes--Grok-4.3,4,17
286,Hermes--Grok-4.3,7,18
287,Hermes--Grok-4.3,1,20
288,Hermes--Grok-4.3,4,19
289,Hermes--Grok-4.3,6,15
291,Hermes--Grok-4.3,9,19
300,Hermes--Grok-4.3,9,14
306,Hermes--Grok-4.3,0,20
311,Hermes--Grok-4.3,5,21
314,Hermes--Grok-4.3,9,18
328,Hermes--Grok-4.3,2,16
329,Hermes--Grok-4.3,3,14
334,Hermes--Grok-4.3,1,18
337,Hermes--Grok-4.3,0,18
340,Hermes--Grok-4.3,3,20
346,Hermes--Grok-4.3,0,16
354,Hermes--Grok-4.3,1,19
357,Hermes--Grok-4.3,9,11
358,Hermes--Grok-4.3,5,15
359,Hermes--Grok-4.3,9,14
360,Hermes--Grok-4.3,14,21
363,Hermes--Grok-4.3,19,22
372,Hermes--Grok-4.3,7,20
373,Hermes--Grok-4.3,9,20
374,Hermes--Grok-4.3,4,15
380,Hermes--Grok-4.3,8,25
381,Hermes--Grok-4.3,6,20
386,Hermes--Grok-4.3,2,25
388,Hermes--Grok-4.3,0,23
3,Hermes--Kimi-2.5,14,21
7,Hermes--Kimi-2.5,5,10
13,Hermes--Kimi-2.5,9,19
15,Hermes--Kimi-2.5,5,16
23,Hermes--Kimi-2.5,8,20
33,Hermes--Kimi-2.5,10,19
35,Hermes--Kimi-2.5,4,26
37,Hermes--Kimi-2.5,7,20
38,Hermes--Kimi-2.5,5,18
44,Hermes--Kimi-2.5,11,16
45,Hermes--Kimi-2.5,15,19
47,Hermes--Kimi-2.5,20,20
53,Hermes--Kimi-2.5,0,11
54,Hermes--Kimi-2.5,9,18
55,Hermes--Kimi-2.5,10,20
72,Hermes--Kimi-2.5,20,20
75,Hermes--Kimi-2.5,10,21
78,Hermes--Kimi-2.5,10,20
79,Hermes--Kimi-2.5,12,13
83,Hermes--Kimi-2.5,0,23
85,Hermes--Kimi-2.5,21,21
87,Hermes--Kimi-2.5,21,21
91,Hermes--Kimi-2.5,7,7
92,Hermes--Kimi-2.5,6,6
94,Hermes--Kimi-2.5,8,8
95,Hermes--Kimi-2.5,10,12
100,Hermes--Kimi-2.5,7,7
102,Hermes--Kimi-2.5,5,8
107,Hermes--Kimi-2.5,15,25
108,Hermes--Kimi-2.5,18,21
115,Hermes--Kimi-2.5,8,18
116,Hermes--Kimi-2.5,3,21
120,Hermes--Kimi-2.5,15,22
124,Hermes--Kimi-2.5,17,17
127,Hermes--Kimi-2.5,21,21
128,Hermes--Kimi-2.5,9,17
129,Hermes--Kimi-2.5,20,20
131,Hermes--Kimi-2.5,16,22
137,Hermes--Kimi-2.5,0,24
139,Hermes--Kimi-2.5,24,25
143,Hermes--Kimi-2.5,3,24
146,Hermes--Kimi-2.5,2,26
152,Hermes--Kimi-2.5,7,20
154,Hermes--Kimi-2.5,2,24
158,Hermes--Kimi-2.5,7,22
159,Hermes--Kimi-2.5,24,24
160,Hermes--Kimi-2.5,0,20
161,Hermes--Kimi-2.5,13,24
171,Hermes--Kimi-2.5,17,18
175,Hermes--Kimi-2.5,9,12
178,Hermes--Kimi-2.5,10,10
191,Hermes--Kimi-2.5,15,23
192,Hermes--Kimi-2.5,6,17
207,Hermes--Kimi-2.5,4,20
224,Hermes--Kimi-2.5,4,19
226,Hermes--Kimi-2.5,5,22
227,Hermes--Kimi-2.5,2,25
232,Hermes--Kimi-2.5,19,19
242,Hermes--Kimi-2.5,8,13
244,Hermes--Kimi-2.5,6,20
251,Hermes--Kimi-2.5,22,22
255,Hermes--Kimi-2.5,1,18
258,Hermes--Kimi-2.5,0,16
266,Hermes--Kimi-2.5,7,20
267,Hermes--Kimi-2.5,13,16
269,Hermes--Kimi-2.5,14,18
274,Hermes--Kimi-2.5,11,20
276,Hermes--Kimi-2.5,20,20
277,Hermes--Kimi-2.5,13,18
278,Hermes--Kimi-2.5,11,20
281,Hermes--Kimi-2.5,16,21
284,Hermes--Kimi-2.5,3,17
286,Hermes--Kimi-2.5,12,18
287,Hermes--Kimi-2.5,3,20
288,Hermes--Kimi-2.5,6,19
289,Hermes--Kimi-2.5,6,15
291,Hermes--Kimi-2.5,3,19
300,Hermes--Kimi-2.5,12,14
306,Hermes--Kimi-2.5,6,20
311,Hermes--Kimi-2.5,8,21
314,Hermes--Kimi-2.5,12,18
328,Hermes--Kimi-2.5,0,16
329,Hermes--Kimi-2.5,6,14
334,Hermes--Kimi-2.5,10,18
337,Hermes--Kimi-2.5,0,18
340,Hermes--Kimi-2.5,9,20
346,Hermes--Kimi-2.5,11,16
354,Hermes--Kimi-2.5,5,19
357,Hermes--Kimi-2.5,10,11
358,Hermes--Kimi-2.5,12,15
359,Hermes--Kimi-2.5,4,14
360,Hermes--Kimi-2.5,0,21
363,Hermes--Kimi-2.5,10,22
372,Hermes--Kimi-2.5,9,20
373,Hermes--Kimi-2.5,10,20
374,Hermes--Kimi-2.5,5,15
380,Hermes--Kimi-2.5,0,25
381,Hermes--Kimi-2.5,5,20
386,Hermes--Kimi-2.5,0,25
388,Hermes--Kimi-2.5,8,22
3,Hermes--MiniMax-M2.7,5,21
7,Hermes--MiniMax-M2.7,3,10
13,Hermes--MiniMax-M2.7,8,19
15,Hermes--MiniMax-M2.7,3,16
23,Hermes--MiniMax-M2.7,7,20
33,Hermes--MiniMax-M2.7,3,19
35,Hermes--MiniMax-M2.7,2,26
37,Hermes--MiniMax-M2.7,8,20
38,Hermes--MiniMax-M2.7,11,18
44,Hermes--MiniMax-M2.7,12,16
45,Hermes--MiniMax-M2.7,9,19
47,Hermes--MiniMax-M2.7,11,20
53,Hermes--MiniMax-M2.7,11,11
54,Hermes--MiniMax-M2.7,11,18
55,Hermes--MiniMax-M2.7,16,20
72,Hermes--MiniMax-M2.7,20,20
75,Hermes--MiniMax-M2.7,10,21
78,Hermes--MiniMax-M2.7,9,20
79,Hermes--MiniMax-M2.7,13,13
83,Hermes--MiniMax-M2.7,9,23
85,Hermes--MiniMax-M2.7,18,21
87,Hermes--MiniMax-M2.7,21,21
91,Hermes--MiniMax-M2.7,6,7
92,Hermes--MiniMax-M2.7,6,6
94,Hermes--MiniMax-M2.7,8,8
95,Hermes--MiniMax-M2.7,12,12
100,Hermes--MiniMax-M2.7,7,7
102,Hermes--MiniMax-M2.7,8,8
107,Hermes--MiniMax-M2.7,22,25
108,Hermes--MiniMax-M2.7,20,21
115,Hermes--MiniMax-M2.7,3,18
116,Hermes--MiniMax-M2.7,4,21
120,Hermes--MiniMax-M2.7,2,22
124,Hermes--MiniMax-M2.7,16,17
127,Hermes--MiniMax-M2.7,20,21
128,Hermes--MiniMax-M2.7,8,17
129,Hermes--MiniMax-M2.7,20,20
131,Hermes--MiniMax-M2.7,8,22
137,Hermes--MiniMax-M2.7,15,24
139,Hermes--MiniMax-M2.7,23,25
143,Hermes--MiniMax-M2.7,10,24
146,Hermes--MiniMax-M2.7,2,26
152,Hermes--MiniMax-M2.7,2,20
154,Hermes--MiniMax-M2.7,1,24
158,Hermes--MiniMax-M2.7,7,22
159,Hermes--MiniMax-M2.7,24,24
160,Hermes--MiniMax-M2.7,0,20
161,Hermes--MiniMax-M2.7,12,24
171,Hermes--MiniMax-M2.7,17,18
175,Hermes--MiniMax-M2.7,5,12
178,Hermes--MiniMax-M2.7,8,10
191,Hermes--MiniMax-M2.7,7,23
192,Hermes--MiniMax-M2.7,7,17
207,Hermes--MiniMax-M2.7,9,20
224,Hermes--MiniMax-M2.7,4,19
226,Hermes--MiniMax-M2.7,7,22
227,Hermes--MiniMax-M2.7,18,25
232,Hermes--MiniMax-M2.7,3,19
242,Hermes--MiniMax-M2.7,8,13
244,Hermes--MiniMax-M2.7,20,20
251,Hermes--MiniMax-M2.7,22,22
255,Hermes--MiniMax-M2.7,9,18
258,Hermes--MiniMax-M2.7,3,16
266,Hermes--MiniMax-M2.7,18,20
267,Hermes--MiniMax-M2.7,12,16
269,Hermes--MiniMax-M2.7,12,18
274,Hermes--MiniMax-M2.7,7,20
276,Hermes--MiniMax-M2.7,19,20
277,Hermes--MiniMax-M2.7,14,18
278,Hermes--MiniMax-M2.7,11,20
281,Hermes--MiniMax-M2.7,16,21
284,Hermes--MiniMax-M2.7,5,17
286,Hermes--MiniMax-M2.7,12,18
287,Hermes--MiniMax-M2.7,12,20
288,Hermes--MiniMax-M2.7,6,19
289,Hermes--MiniMax-M2.7,7,15
291,Hermes--MiniMax-M2.7,5,19
300,Hermes--MiniMax-M2.7,13,14
306,Hermes--MiniMax-M2.7,7,20
311,Hermes--MiniMax-M2.7,4,21
314,Hermes--MiniMax-M2.7,17,18
328,Hermes--MiniMax-M2.7,0,16
329,Hermes--MiniMax-M2.7,4,14
334,Hermes--MiniMax-M2.7,0,18
337,Hermes--MiniMax-M2.7,0,18
340,Hermes--MiniMax-M2.7,3,20
346,Hermes--MiniMax-M2.7,7,16
354,Hermes--MiniMax-M2.7,5,19
357,Hermes--MiniMax-M2.7,6,11
358,Hermes--MiniMax-M2.7,11,15
359,Hermes--MiniMax-M2.7,6,14
360,Hermes--MiniMax-M2.7,21,21
363,Hermes--MiniMax-M2.7,22,22
372,Hermes--MiniMax-M2.7,15,20
373,Hermes--MiniMax-M2.7,9,20
374,Hermes--MiniMax-M2.7,7,15
380,Hermes--MiniMax-M2.7,7,25
381,Hermes--MiniMax-M2.7,4,20
386,Hermes--MiniMax-M2.7,2,25
388,Hermes--MiniMax-M2.7,17,22
3,Hermes--Qwen-3.6-Plus,8,21
7,Hermes--Qwen-3.6-Plus,8,10
13,Hermes--Qwen-3.6-Plus,1,19
15,Hermes--Qwen-3.6-Plus,8,16
23,Hermes--Qwen-3.6-Plus,6,20
33,Hermes--Qwen-3.6-Plus,9,19
35,Hermes--Qwen-3.6-Plus,7,26
37,Hermes--Qwen-3.6-Plus,9,20
38,Hermes--Qwen-3.6-Plus,13,18
44,Hermes--Qwen-3.6-Plus,11,16
45,Hermes--Qwen-3.6-Plus,8,19
47,Hermes--Qwen-3.6-Plus,18,20
53,Hermes--Qwen-3.6-Plus,11,11
54,Hermes--Qwen-3.6-Plus,11,18
55,Hermes--Qwen-3.6-Plus,12,20
72,Hermes--Qwen-3.6-Plus,4,20
75,Hermes--Qwen-3.6-Plus,11,21
78,Hermes--Qwen-3.6-Plus,14,20
79,Hermes--Qwen-3.6-Plus,13,13
83,Hermes--Qwen-3.6-Plus,18,23
85,Hermes--Qwen-3.6-Plus,19,21
87,Hermes--Qwen-3.6-Plus,21,21
91,Hermes--Qwen-3.6-Plus,6,7
92,Hermes--Qwen-3.6-Plus,6,6
94,Hermes--Qwen-3.6-Plus,2,8
95,Hermes--Qwen-3.6-Plus,12,12
100,Hermes--Qwen-3.6-Plus,7,7
102,Hermes--Qwen-3.6-Plus,0,8
107,Hermes--Qwen-3.6-Plus,22,25
108,Hermes--Qwen-3.6-Plus,5,21
115,Hermes--Qwen-3.6-Plus,0,18
116,Hermes--Qwen-3.6-Plus,0,21
120,Hermes--Qwen-3.6-Plus,13,22
124,Hermes--Qwen-3.6-Plus,15,17
127,Hermes--Qwen-3.6-Plus,21,21
128,Hermes--Qwen-3.6-Plus,7,17
129,Hermes--Qwen-3.6-Plus,17,20
131,Hermes--Qwen-3.6-Plus,5,22
137,Hermes--Qwen-3.6-Plus,21,24
139,Hermes--Qwen-3.6-Plus,21,25
143,Hermes--Qwen-3.6-Plus,2,24
146,Hermes--Qwen-3.6-Plus,23,26
152,Hermes--Qwen-3.6-Plus,8,20
154,Hermes--Qwen-3.6-Plus,3,24
158,Hermes--Qwen-3.6-Plus,7,22
159,Hermes--Qwen-3.6-Plus,22,24
160,Hermes--Qwen-3.6-Plus,0,20
161,Hermes--Qwen-3.6-Plus,13,24
171,Hermes--Qwen-3.6-Plus,13,18
175,Hermes--Qwen-3.6-Plus,10,12
178,Hermes--Qwen-3.6-Plus,8,10
191,Hermes--Qwen-3.6-Plus,7,23
192,Hermes--Qwen-3.6-Plus,1,17
207,Hermes--Qwen-3.6-Plus,10,20
224,Hermes--Qwen-3.6-Plus,3,19
226,Hermes--Qwen-3.6-Plus,4,22
227,Hermes--Qwen-3.6-Plus,25,25
232,Hermes--Qwen-3.6-Plus,10,19
242,Hermes--Qwen-3.6-Plus,7,13
